157000,33,1222857,1488367,1249833
157029,17,1174057,1488396,1063487
157031,16,1222857,1488403,1249836
157035,113,1063246,1488142,1063477
157055,5,1061723,1488411,1063495
157063,21,1103961,1488436,1063495
157073,48,1158482,1488432,1063495
157079,16,1029184,1488457,1063497
157081,53,1141411,1488430,1063495
157087,77,1220913,1488421,1063495
157089,93,1123760,157094,1249832
157132,6,1077269,1488520,1063511
157155,17,1174057,1488529,1249844
157211,4,1133666,1488623,1249855
157221,4,1133666,1488655,1249859
157245,42,1140366,1488642,1249856
157250,47,1140371,1488643,1249856
157284,4,1133666,1488671,1249864
157295,2,1150589,1488686,1063535
157401,345,1062619,1488224,1249832
157441,7,1063581,1488777,1063554
157453,23,1063581,157455,1063554
157503,6,1063581,1488782,1063562
157620,195,1063246,1488589,1063509
157628,3,1063581,1488833,1063569
157630,2,1227439,1488873,1063577
157635,2,1227439,1488883,1063581
157683,3,1120807,1489064,1063598
157689,8,1029184,1489072,1063600
157695,4,1143616,1489074,1063603
157699,12,1029184,1489071,1063600
157703,6,1198342,1489075,1063603
157771,5,1199528,1489135,1063633
157775,15,1063246,1489124,1249894
157861,1,1077343,1489181,1249897
157871,3,1187818,1489185,1249898
157887,2,1063651,1489201,1063654
157904,5,1053736,1489211,1063644
157945,3,1063654,1489218,1063656
157947,5,1125815,157950,1063656
157958,2,1106919,1489224,1063659
157974,3,1063654,1489230,1063661
157976,5,1021154,157979,1063661
157984,22,1200626,1489231,1063661
158005,20,1207045,1489246,1063666
158013,3,1063651,1489250,1063671
158016,6,1021154,158019,1063671
158022,23,1200626,1489251,1063671
158076,19,1207045,1489280,1063676
158090,59,1235846,1489272,1063674
158094,358,1062619,1488890,1063564
158121,39,1235846,1489298,1063680
158125,370,1063407,1488890,1063564
158133,25,1235846,1489314,1063682
158175,10,1063710,1489388,1063689
158192,10,1063710,1489415,1063695
158211,28,1205489,1489421,1063695
158229,44,1233819,1489415,1063695
158232,22,1173570,1489435,1063702
158244,9,1233768,1489439,1063710
158276,43,1233819,1489439,1063710
158284,3,1081307,158313,1063678
158312,27,1175620,158374,1063678
158316,15,1155805,1489458,1063719
158445,287,1166512,1489490,1063678
158462,319,1090315,1489493,1063678
158481,17,1181080,158533,1063725
158515,2,1233789,1489615,1063735
158576,5,1048304,1489777,1249915
158605,10,1233819,1489812,1063746
158610,2,1226812,158617,1249920
158614,10,1233819,1489819,1063748
158627,10,1233819,1489826,1063750
158657,3,1049178,1489846,1063758
158664,3,1191348,1489859,1063756
158672,3,1157616,1489871,1063761
158818,10,1153479,1489937,1249930
158823,3,1153490,1489990,1063793
158841,6,1153495,1489996,1063796
158852,17,1148764,1489934,1063791
158965,2,1063844,1490151,1063842
158972,2,1201589,1490156,1063847
158974,3,1158597,1490154,1063844
159083,2,1217328,1490203,1063887
159085,354,1171854,159156,1063729
159173,2,1154522,1490310,1063905
159180,3,1154524,1490312,1063907
159243,10,1161758,1490372,1063932
159275,25,1172320,1490396,1063940
159308,45,1082657,1490429,1063951
159362,2,1172985,1490496,1063971
159364,48,1064515,1490413,1063949
159412,2,1165604,159418,1063983
159417,4,1111702,1490513,1063983
159428,2,1165608,159432,1063987
159431,4,1111702,1490518,1063987
159456,16,1088293,1490541,1063999
159539,7,1118710,1490602,1249945
159541,11,1118710,1490603,1249945
159636,2,1165642,1490870,1064153
159642,12,1097906,1490796,1063943
159646,4,1023206,1490898,1064164
159648,2,1165649,1490894,1064162
159704,4,1165659,1490952,1064174
159708,173,1173578,159711,1063943
159710,174,1158184,1490812,1063943
159715,190,1077345,1490815,1063943
159784,6,1165661,1490985,1064221
159797,3,1064500,1491013,1064230
159814,3,1023208,1491077,1064268
159816,10,1165642,1491078,1064268
159820,17,1165666,1491078,1064268
159826,35,1064431,1491013,1064230
159838,4,1165671,1491143,1064325
159845,4,1084883,1491153,1064338
159853,16,1064500,1491172,1064345
159863,20,1064431,1491172,1064345
159869,5,1165673,1491228,1064355
159894,24,1064500,1491172,1064345
159901,28,1064431,1491172,1064345
159933,27,1064515,1491291,1064431
159952,2,1207710,159962,1249959
159970,8,1112751,1491410,1249959
159976,4,1165687,1491446,1064535
159977,12,1200626,1491459,1249960
159981,4,1165689,1491462,1064547
159986,11,1200626,1491493,1249961
160002,4,1165695,1491501,1064557
160044,2,1054676,1491629,1064607
160050,123,1064457,1491562,1249962
160148,7,1064728,1491794,1064728
160172,19,1036251,1491816,1249972
160186,5,1224140,1491841,1249975
160204,34,1183148,1491893,1064780
160233,15,1097184,1491959,1064841
160250,25,1097184,1491958,1064841
160284,126,1110377,160289,1064841
160359,11,1154163,1492204,1249979
160391,6,1057201,1492282,1065097
160393,13,1035805,1492281,1065097
160400,5,1057201,1492312,1065123
160406,10,1035467,1492310,1065123
160414,33,1024111,1492308,1249983
160423,36,1024111,1492341,1065144
160428,10,1057201,1492376,1065132
160434,22,1057201,1492371,1065132
160455,43,1057201,1492358,1065132
160474,65,1057201,1492363,1065132
160476,69,1035805,1492362,1065132
160480,4,1143486,1492445,1065216
160482,8,1065123,160489,1065216
160535,1,1065248,1492547,1249994
160542,3,1065248,1492551,1065245
160547,9,1057201,1492559,1065248
160549,6,1057201,1492581,1065255
160551,5,1065262,1492582,1065257
160568,6,1057201,1492600,1065271
160583,12,1077661,1492609,1065273
160599,2,1198400,1492620,1065279
160601,33,1065262,1492610,1065273
160624,3,1198449,1492635,1065290
160633,9,1109271,1492636,1065290
160673,63,1033839,1492770,1065286
160676,5,1198800,1492813,1065302
160704,63,1033839,1492852,1065310
160716,3,1198805,1492906,1065317
160719,7,1165912,1492897,1250022
160731,17,1165912,1492898,1250022
160744,27,1165912,1492899,1250022
160817,33,1221128,1493086,1065330
160858,86,1206663,1493082,1065330
160945,2,1196728,1493247,1065360
160952,10,1206663,1493242,1065358
160960,6,1196728,1493257,1065364
160977,6,1065364,1493290,1065372
161020,2,1191348,1493366,1250046
161182,7,1071757,1493508,1065415
161224,11,1203860,1493539,1065426
161257,17,1203860,1493626,1065433
161270,3,1138779,161273,1250063
161272,4,1065440,1493640,1250063
161339,3,1065415,1493693,1250066
161352,12,1065415,1493694,1250066
161371,21,1065415,1493695,1250066
161449,6,1130883,1493768,1065463
161472,4,1078282,1493777,1065472
161484,4,1078286,1493779,1065476
161530,8,1078428,1493795,1065488
161565,8,1078430,1493803,1065494
161611,6,1155805,1493836,1250077
161621,7,1155805,1493875,1065496
161625,11,1215147,1493873,1065496
161633,2,1078334,1493877,1065498
161635,7,1155805,1493882,1065500
161647,7,1155805,1493891,1065502
161649,11,1215159,1493889,1065502
161651,2,1212913,1493894,1065504
161663,6,1155805,1493938,1250081
161690,8,1155805,1493945,1065508
161694,12,1215135,1493943,1065508
161707,7,1155805,1493953,1065511
161709,11,1215140,1493951,1065511
161721,6,1155805,1493963,1250085
161732,4,1132019,1493984,1065515
161740,3,1110641,1493991,1065519
161750,3,1065519,1494000,1065522
161760,3,1071757,1494007,1065527
161787,4,1226205,161790,1065537
161789,5,1034645,1494031,1065537
161828,12,1211411,1494141,1250097
161884,5,1098141,1494203,1065549
161886,1,1092680,1494208,1250103
161892,6,1191628,1494209,1250103
161900,11,1192473,1494210,1250103
161907,4,1065549,1494245,1250106
161911,16,1101098,1494211,1250103
161929,55,1065549,1494304,1250108
161931,59,1065549,1494305,1250108
161933,63,1065549,1494306,1250108
161935,67,1065549,1494307,1250108
161937,71,1065549,1494308,1250108
161939,75,1065549,1494309,1250108
161941,79,1065549,1494310,1250108
161943,83,1065549,1494311,1250108
161945,87,1065549,1494313,1250108
161947,91,1065549,1494314,1250108
161949,95,1065549,1494315,1250108
161951,99,1065549,1494316,1250108
161953,103,1065549,1494318,1250108
161955,107,1065549,1494319,1250108
161957,111,1065549,1494320,1250108
161959,115,1065549,1494322,1250108
161961,119,1065549,1494323,1250108
161963,123,1065549,1494324,1250108
161965,127,1065549,1494326,1250108
161967,131,1065549,1494327,1250108
161969,135,1065549,1494328,1250108
161971,139,1065549,1494329,1250108
161973,143,1065549,1494330,1250108
161975,147,1065549,1494331,1250108
161977,151,1065549,1494333,1250108
161979,155,1065549,1494334,1250108
161981,10,1065574,1494412,1065570
162025,2,1234030,1494583,1065582
162054,14,1065574,1494607,1250115
162067,6,1214381,1494633,1065588
162070,2,1062124,1494624,1250117
162142,20,1029496,1494684,1065608
162215,5,1203064,1494728,1065629
162227,9,1172176,1494736,1250123
162341,2,1158597,1495035,1065644
162346,3,1158597,1495038,1065646
162361,9,1163866,1495068,1065649
162381,8,1197169,1495081,1065663
162407,21,1065663,1495092,1250135
162430,9,1065663,1495097,1065675
162444,7,1065663,1495101,1250136
162452,3,1157616,1495105,1065680
162480,3,1074449,1495138,1065690
162501,2,1100322,1495182,1065700
162512,6,1057201,1495199,1065702
162518,16,1061997,1495200,1065702
162581,5,1114472,1495267,1065729
162651,72,1208229,162660,1065729
162658,75,1090579,162662,1065729
162702,5,1039199,1495402,1065738
162731,7,1180754,162745,1250150
162768,2,1044721,1495426,1250151
162824,9,1057201,1495437,1065747
162838,20,1057201,1495441,1065747
162887,9,1065747,1495486,1065754
162900,8,1215259,1495707,1250153
162906,11,1215259,1495708,1250153
162908,15,1215259,1495709,1250153
162912,19,1215259,1495710,1250153
162916,23,1215259,1495711,1250153
162918,27,1215259,1495712,1250153
162920,31,1215259,1495713,1250153
162926,35,1077566,1495714,1250153
162929,9,1065747,1495825,1065759
162934,39,1077566,1495715,1250153
162939,43,1054634,1495716,1250153
162944,47,1054634,1495717,1250153
162946,51,1054634,1495718,1250153
162953,55,1130115,1495719,1250153
162958,59,1130115,1495720,1250153
162960,5,1065747,1495827,1250154
162978,4,1057201,1495846,1065768
162985,187,1213112,162994,1065734
163040,7,1057201,1495911,1065775
163044,3,1142250,1495918,1250163
163046,8,1228209,1495917,1250163
163060,2,1097042,1495942,1065784
163066,13,1228209,1495930,1065779
163076,6,1033839,1495962,1250167
163091,6,1228209,1495992,1065786
163100,21,1057201,1495995,1065786
163110,33,1057201,1495997,1065786
163112,40,1206955,1496000,1065786
163114,3,1101359,1496072,1065800
163131,68,1206955,1496007,1065786
163133,5,1206768,1496095,1065809
163138,336,1235696,1495813,1250153
163140,79,1155805,1496008,1065786
163142,342,1235696,1495814,1250153
163144,346,1235696,1495815,1250153
163146,350,1201086,1495816,1250153
163150,2,1206775,1496098,1065814
163152,354,1201086,1495817,1250153
163154,358,1201086,1495818,1250153
163156,362,1166925,1495819,1250153
163158,366,1166925,1495820,1250153
163160,370,1166925,1495821,1250153
163163,374,1169373,1495822,1250153
163165,378,1169373,1495823,1250153
163169,382,1169373,1495824,1250153
163175,96,1206955,1496014,1065786
163183,6,1065797,1496096,1065805
163190,6,1071757,1496134,1065822
163193,2,1159972,1496141,1065830
163199,25,1057201,1496142,1065828
163217,15,1057201,1496169,1065818
163222,4,1057201,1496174,1065837
163224,28,1206955,1496167,1065818
163234,45,1077666,1496171,1065818
163242,39,1057201,1496176,1065837
163260,20,1077666,1496201,1065853
163273,1,1065822,1496231,1250191
163282,9,1065822,1496232,1250191
163290,17,1065822,1496233,1250191
163298,25,1065822,1496234,1250191
163306,33,1065822,1496235,1250191
163316,41,1065822,1496236,1250191
163325,50,1065822,1496237,1250191
163337,57,1065822,1496238,1250191
163345,65,1065822,1496239,1250191
163351,74,1065822,1496240,1250191
163361,3,1065868,1496291,1250196
163363,9,1145394,1496305,1250200
163405,4,1115112,1496376,1250208
163419,8,1184864,1496410,1065915
163430,2,1207045,1496428,1250219
163435,6,1065915,1496430,1065926
163446,3,1164169,1496436,1065934
163448,5,1184860,1496437,1065936
163454,6,1210889,1496451,1065943
163456,3,1235228,1496459,1065948
163460,4,1210893,1496461,1065950
163496,3,1094380,1496495,1065984
163540,16,1053522,1496519,1066000
163551,6,1065998,1496554,1066019
163562,7,1071757,1496588,1066023
163576,8,1071757,1496603,1066030
163761,2,1184885,1496852,1066089
163763,2,1184904,1496882,1066094
163770,6,1066023,1496849,1250244
163790,17,1066023,1496850,1250244
163797,56,1072831,1496910,1066091
163821,28,1066023,1496851,1250244
163862,39,1066023,1496853,1250244
163883,50,1066023,1496854,1250244
163900,61,1066023,1496855,1250244
163932,72,1066030,1496856,1250244
163952,84,1066023,1496857,1250244
163979,95,1066030,1496858,1250244
163994,107,1066023,1496859,1250244
164010,118,1066023,1496860,1250244
164043,129,1066023,1496861,1250244
164057,10,1066141,1497029,1066132
164069,140,1066030,1496862,1250244
164084,152,1066023,1496863,1250244
164103,163,1066030,1496864,1250244
164111,7,1237503,164122,1066154
164120,8,1191933,1497079,1066154
164151,175,1066030,1496865,1250244
164174,187,1066023,1496866,1250244
164188,3,1212809,1497143,1066184
164193,5,1055156,1497150,1066186
164198,198,1066023,1496867,1250244
164214,2,1174414,1497158,1066193
164220,9,1217023,1497155,1066190
164222,2,1237969,164229,1066195
164230,210,1066030,1496868,1250244
164238,3,1213851,1497171,1066205
164245,6,1199528,1497190,1066210
164247,3,1171197,164256,1066213
164253,13,1057201,1497189,1066210
164255,4,1034886,1497191,1066213
164261,3,1143205,164265,1066215
164264,4,1034886,1497194,1066215
164269,223,1066023,1496869,1250244
164287,234,1066023,1496870,1250244
164313,246,1066023,1496871,1250244
164343,257,1066023,1496872,1250244
164365,268,1066030,1496873,1250244
164388,280,1066023,1496875,1250244
164408,292,1066023,1496876,1250244
164426,303,1066030,1496877,1250244
164434,11,1066368,1497273,1066256
164448,315,1066030,1496878,1250244
164472,19,1077661,1497286,1250299
164476,329,1066023,1496879,1250244
164497,340,1066023,1496883,1250244
164504,49,1066368,1497275,1066256
164534,19,1077661,1497301,1250300
164540,13,1066368,1497305,1066275
164563,6,1066368,1497334,1066290
164612,23,1061193,1497390,1250306
164623,28,1203860,1497354,1066298
164642,4,1237224,1497437,1066322
164656,46,1203860,1497352,1066298
164660,50,1066368,1497351,1066298
164686,14,1057201,1497461,1066330
164695,19,1066368,1497460,1066330
164746,33,1203867,1497502,1066341
164763,53,1237272,1497465,1066334
164766,6,1044455,1497509,1066345
164773,56,1237272,1497465,1066334
164794,16,1044455,1497515,1066350
164828,16,1044455,1497529,1066362
164838,6,1066350,1497541,1066376
164858,13,1066368,1497545,1066381
164871,15,1044455,1497547,1066383
164885,2,1111148,1497562,1066396
164895,10,1066345,1497570,1066398
164911,2,1066345,1497578,1066405
164913,8,1057203,1497579,1066405
164919,10,1140888,1497585,1066407
164921,8,1044455,1497592,1250316
164932,22,1111115,1497581,1066407
164982,15,1066368,1497654,1250320
165005,13,1066368,1497689,1250325
165061,11,1066368,1497764,1250338
165196,3,1128560,1497933,1066459
165204,4,1128572,1497942,1066466
165214,4,1128560,1497969,1066476
165236,5,1128582,1497980,1066479
165247,5,1128572,1497987,1066483
165265,6,1128600,1497996,1066488
165346,2,1226611,1498226,1066568
165503,7,1044455,1498321,1066610
165508,14,1110390,1498322,1066610
165653,70,1171205,1498300,1066599
165680,12,1192674,1498446,1066662
165733,10,1071246,1498472,1066674
165839,6,1111220,1498503,1066697
165846,7,1071246,1498505,1066699
165958,16,1132724,1498589,1066731
166003,2,1068234,1498668,1250380
166009,3,1110390,1498680,1066751
166149,4,1136054,1498932,1066826
166155,113,1171864,166164,1066705
166157,5,1132724,1498968,1066833
166165,2,1036242,1498978,1250385
166178,11,1154170,1498983,1066836
166184,2,1036242,1498989,1250386
166281,5,1065868,1499081,1066878
166307,3,1136106,1499121,1066880
166321,2,1217328,1499180,1066891
166347,1,1234754,1499329,1250402
166378,11,1072928,1499367,1066906
166385,4,1222857,1499385,1250405
166398,12,1191348,1499459,1066914
166512,5,1057201,1499548,1066935
166516,13,1217349,1499547,1066935
166524,6,1057201,1499550,1066937
166526,11,1217349,1499551,1066937
166528,11,1238917,1499554,1066944
166586,19,1078252,1499751,1066966
166611,52,1226730,1499749,1066966
166656,213,1160592,1499706,1066952
166693,15,1171854,1499792,1250414
166698,122,1078252,1499738,1066966
166707,12,1094921,166710,1066981
166751,6,1159972,1499825,1066994
166774,1,1044721,1499895,1250425
166789,8,1134589,1499912,1067009
166795,5,1236793,1499919,1067017
166801,21,1067009,1499933,1250430
166812,9,1067009,1499940,1067021
166820,7,1067009,1499947,1250433
166830,7,1183658,1499949,1250434
166846,8,1207045,1499956,1250435
166895,14,1176441,166904,1067024
166976,4,1214805,1500111,1067054
166978,2,1214830,1500147,1067057
167000,141,1060828,1500121,1250445
167004,145,1060828,1500122,1250445
167006,149,1060828,1500123,1250445
167010,153,1060828,1500125,1250445
167012,157,1060828,1500126,1250445
167014,161,1060828,1500127,1250445
167018,165,1060828,1500128,1250445
167031,179,1219173,1500132,1250445
167042,4,1098781,1500259,1250455
167067,5,1180007,1500279,1067079
167168,2,1191348,1500360,1250465
167174,7,1057201,1500369,1067116
167178,14,1057201,1500368,1067116
167264,15,1203860,1500392,1067140
167326,2,1166059,1500483,1067147
167409,193,1106336,167412,1067075
167418,5,1051485,1500543,1067171
167454,5,1051485,1500557,1067173
167469,2,1214656,1500526,1067169
167486,2,1214658,1500567,1067177
167490,7,1201182,167527,1067187
167511,3,1214660,1500599,1067193
167520,32,1036944,167525,1067187
167532,6,1071246,1500624,1067202
167543,6,1203860,1500652,1067205
167564,26,1037165,1500646,1250478
167678,3,1214401,1500693,1067215
167680,42,1057206,1500671,1067211
167709,19,1203860,1500706,1067224
167725,12,1203860,1500718,1067235
167738,11,1203860,1500735,1067242
167747,8,1203860,1500762,1067256
167784,23,1203860,1500788,1067258
167799,36,1203860,1500792,1067258
167830,10,1207045,1500800,1250492
167832,20,1203860,1500809,1067275
167875,11,1207045,1500847,1067284
167903,8,1207045,1500892,1067307
167910,28,1228118,1500895,1067304
167913,32,1114451,1500896,1067304
167922,48,1124883,1500898,1067304
167947,10,1207045,1500917,1250499
167959,2,1226540,1500941,1067336
167996,107,1057201,1500959,1250500
168003,151,1057201,1500953,1250500
168010,164,1057201,1500951,1250500
168012,171,1057201,1500943,1250500
168014,177,1057201,1500950,1250500
168042,257,1203867,1500956,1250500
168046,3,1071757,1501016,1067343
168053,1,1067343,1501024,1250507
168056,6,1067343,1501025,1250507
168059,11,1067343,1501026,1250507
168062,12,1057201,1501009,1067338
168064,16,1067343,1501027,1250507
168069,21,1067343,1501028,1250507
168080,49,1057201,1501042,1067346
168100,78,1226540,1501037,1067346
168104,30,1057201,1501003,1067338
168113,50,1057201,1501007,1067338
168127,19,1057201,1501075,1067355
168135,40,1057201,1501078,1067355
168141,14,1057201,1501094,1067357
168143,25,1057201,1501095,1067357
168151,12,1057201,1501108,1067366
168166,36,1057203,1501109,1067366
168183,47,1057201,1501096,1067357
168211,6,1228118,1501114,1250509
168229,3,1110390,1501238,1067400
168245,13,1065330,168328,1067226
168283,105,1100551,168290,1067226
168306,133,1100513,168311,1067226
168312,142,1100513,168321,1067226
168347,4,1132019,1501400,1067447
168352,8,1132019,1501401,1067447
168361,12,1132019,1501402,1067447
168365,16,1132019,1501403,1067447
168369,20,1132019,1501404,1067447
168464,376,1206663,168467,1067226
168575,12,1067116,168581,1067485
168586,21,1067336,1501473,1067476
168606,2,1222857,1501540,1067491
168608,78,1132019,1501459,1067476
168612,81,1132019,1501460,1067476
168620,117,1132019,1501481,1067476
168629,11,1200626,1501553,1067501
168631,130,1132019,1501461,1067476
168643,168,1208846,1501465,1067476
168647,1,1067116,1501573,1250528
168670,199,1132019,1501463,1067476
168749,3,1053763,1501850,1067521
168785,1,1044721,1501927,1250533
168828,35,1077661,1501937,1067525
168885,3,1067550,1502039,1067542
168887,6,1145884,1502041,1067540
168891,3,1067550,1502078,1067548
168893,2,1227439,1502081,1067550
168901,4,1196728,1502086,1067554
168983,4,1032676,168988,1067579
168987,19,1216879,168995,1067579
168993,22,1202378,168997,1067579
169003,4,1032676,1502177,1067583
169011,3,1032676,169101,1067592
169017,4,1222901,1502184,1067587
169037,16,1081680,1502199,1067592
169049,4,1222901,1502210,1067595
169062,33,1081680,1502197,1067592
169084,48,1081680,1502195,1067592
169095,64,1081680,1502194,1067592
169100,69,1216881,169108,1067592
169106,71,1202378,169111,1067592
169128,96,1081680,1502192,1067592
169184,3,1020021,1502292,1250550
169187,6,1191348,1502293,1250550
169203,2,1036242,1502312,1250553
169205,2,1036242,1502315,1250554
169207,2,1036242,1502319,1250556
169209,1,1067638,1502320,1250555
169232,15,1103225,1502363,1067638
169234,12,1151741,1502371,1067640
169243,18,1035300,1502364,1067638
169274,47,1090523,1502433,1067603
169304,98,1084640,1502389,1067603
169318,111,1190828,169327,1067603
169368,164,1190828,169377,1067603
169420,85,1132019,1502463,1067651
169442,10,1057201,1502553,1067662
169455,90,1123929,169465,1067651
169462,10,1057201,1502560,1067664
169469,94,1132019,1502464,1067651
169473,10,1057201,1502568,1067666
169518,3,1067668,1502582,1067670
169527,6,1067668,1502584,1067672
169529,9,1067668,1502591,1067675
169533,1,1235116,169537,1250576
169538,6,1067668,1502603,1067679
169540,4,1067668,1502608,1067683
169542,4,1067668,1502615,1067687
169548,4,1067668,1502618,1067689
169556,5,1067668,1502621,1067691
169561,6,1134573,1502626,1067694
169582,8,1134573,1502644,1067698
169590,8,1134573,1502660,1067703
169600,15,1067703,1502686,1250583
169607,20,1132019,1502701,1067715
169615,11,1067703,1502715,1067720
169625,4,1132248,169641,1067723
169631,9,1067703,1502722,1250588
169642,9,1070051,1502727,1250589
169670,2,1076625,1502760,1067740
169713,12,1166512,1502810,1250596
169733,3,1134692,1502827,1067771
169735,2,1026761,1502841,1067778
169737,6,1134705,1502838,1067773
169784,2,1116976,1502874,1067791
169794,3,1036242,1502890,1067800
169796,2,1036242,1502900,1250611
169807,5,1199528,1502931,1067806
169815,7,1199528,1502936,1067810
169817,13,1166512,169822,1067810
169831,4,1148258,1502964,1067817
169843,15,1057201,1502969,1067817
169845,3,1071757,1502974,1067823
169852,4,1053743,169861,1067830
169855,1,1067823,1502984,1250620
169858,4,1026843,1502981,1067826
169863,6,1067823,1502985,1250620
169866,11,1067823,1502986,1250620
169869,4,1053738,169873,1067835
169887,4,1132724,1503003,1250621
169897,8,1057201,1503046,1067838
169955,4,1233722,1503094,1250629
169961,3,1077661,1503101,1067876
169965,5,1027395,1503104,1067878
169976,3,1077661,1503112,1067883
169981,2,1077661,1503119,1250630
169999,4,1069160,170005,1067898
170025,8,1053743,170030,1067901
170028,9,1163043,170034,1067901
170031,11,1169725,1503170,1067901
170054,32,1077663,1503175,1067901
170064,15,1077663,1503209,1067912
170143,25,1077663,1503235,1250637
170175,26,1166623,1503303,1067951
170197,36,1166623,1503305,1067951
170213,46,1166623,1503307,1067951
170234,4,1067957,1503335,1067965
170263,2,1188460,1503364,1067982
170271,2,1188464,1503414,1067984
170283,2,1188462,1503428,1067986
170313,2,1078122,1503433,1067988
170321,2,1061790,1503443,1067994
170329,4,1068002,1503447,1067998
170335,6,1068002,1503450,1068000
170338,3,1074790,1503453,1068002
170367,1,1212530,1503517,1250654
170382,4,1071757,1503532,1068016
170390,19,1057201,1503547,1068023
170401,1,1068016,1503570,1250658
170406,7,1068016,1503571,1250658
170412,13,1068016,1503572,1250658
170418,19,1068016,1503573,1250658
170422,25,1068016,1503574,1250658
170426,31,1068016,1503575,1250658
170431,37,1068016,1503576,1250658
170435,43,1068016,1503577,1250658
170449,3,1235228,1503603,1068035
170501,6,1110816,1503672,1068063
170514,1,1068063,1503676,1250672
170535,13,1057201,1503686,1068069
170553,2,1210711,1503738,1250676
170555,5,1210711,170567,1250676
170570,12,1210711,170619,1250676
170602,20,1207045,1503708,1068079
170621,55,1210711,170690,1250676
170645,81,1210711,170686,1250676
170683,2,1194682,1503799,1068099
170704,2,1210711,1503833,1250684
170706,5,1210711,170715,1250684
170719,12,1210711,170728,1250684
170731,21,1210711,170775,1250684
170733,31,1210711,170771,1250684
170746,2,1191348,1503876,1250688
170778,70,1210711,170792,1250684
170800,2,1210711,1503920,1250691
170802,5,1210711,170812,1250691
170813,13,1217023,1503938,1068125
170819,12,1210711,170832,1250691
170827,22,1217023,1503939,1068125
170839,45,1217023,1503940,1068125
170841,2,1210711,1503954,1250692
170847,5,1210711,170857,1250692
170858,12,1210711,170875,1250692
170860,47,1213112,170879,1068120
170872,16,1217023,1503971,1068127
170896,2,1210711,1503990,1250693
170900,5,1210711,170921,1250693
170922,6,1057201,1503998,1250694
170924,21,1210711,170935,1250693
170936,28,1210711,170946,1250693
170947,43,1210711,170958,1250693
170969,2,1210711,1504059,1250702
170975,5,1210711,170983,1250702
170984,4,1226540,1504074,1068158
170986,3,1226540,1504081,1068167
170990,3,1226540,1504086,1068176
170992,2,1226540,1504090,1250705
170997,3,1110827,1504093,1068194
171000,1,1068221,1504095,1250708
171006,2,1068221,1504111,1068219
171012,3,1045091,1504118,1068227
171014,18,1057201,1504116,1068221
171030,2,1068750,1504133,1068232
171064,50,1087039,1504181,1068241
171066,12,1057201,1504223,1068249
171147,33,1106513,1504240,1068258
171217,12,1217023,1504458,1068290
171238,80,1209541,1504426,1250716
171261,139,1121133,171267,1250716
171263,142,1209541,1504427,1250716
171278,189,1209541,1504428,1250716
171289,7,1154217,1504626,1068303
171293,5,1102851,1504629,1068305
171300,14,1102650,1504635,1068307
171306,7,1102900,1504664,1068309
171314,8,1222857,1504687,1068317
171318,16,1222857,1504688,1068317
171324,27,1222857,1504689,1068317
171339,40,1057201,1504724,1068311
171341,49,1222857,1504690,1068317
171366,75,1222857,1504693,1068317
171371,85,1222857,1504694,1068317
171375,71,1098150,1504725,1068311
171382,101,1222857,1504696,1068317
171387,2,1068317,1504744,1068329
171390,77,1057201,1504726,1068311
171395,4,1047541,1504760,1250737
171403,9,1081680,171413,1068333
171419,4,1226574,1504797,1068348
171423,5,1049178,171453,1068351
171428,9,1226578,1504810,1068358
171434,11,1226578,1504810,1068358
171440,24,1106336,171445,1068340
171462,9,1226582,1504852,1068362
171473,29,1222591,1504821,1068351
171482,16,1226582,1504852,1068362
171521,15,1049235,1504933,1068376
171561,17,1049235,1504987,1068394
171584,3,1049266,1505082,1068427
171586,4,1191350,1505079,1068427
171599,26,1106336,171604,1068364
171690,19,1021255,1505164,1068442
171715,5,1194463,1505189,1068452
171723,6,1097913,1505211,1068459
171731,32,1222591,1505190,1068449
171749,67,1106336,171756,1068461
171757,8,1200737,1505243,1250765
171769,17,1029817,1505355,1068484
171789,43,1033839,1505382,1068488
171792,46,1033839,1505392,1068488
171802,6,1029817,1505404,1068498
171806,7,1029808,1505408,1068502
171811,7,1029808,1505416,1068507
171814,7,1029808,1505421,1068510
171817,5,1036242,1505426,1068515
171819,10,1112751,1505425,1068515
171821,5,1036242,1505466,1068523
171823,25,1057201,1505459,1068517
171825,11,1158497,171828,1068523
171827,12,1112751,1505465,1068523
171829,13,1057201,1505487,1068525
171840,39,1106336,171845,1068490
171851,5,1133335,1505617,1068513
171880,127,1085997,1505496,1068490
171890,21,1222857,1505622,1068513
171922,4,1057201,1505941,1068558
171924,7,1154170,1505979,1250779
171935,11,1036242,1506023,1068570
171982,57,1025553,1506057,1068561
171992,64,1025553,1506058,1068561
172014,82,1096647,172061,1068561
172041,10,1191289,1506224,1068621
172060,94,1238183,1506059,1068561
172073,2,1158597,1506251,1068631
172077,6,1131521,1506254,1068633
172088,17,1068633,1506262,1250793
172098,106,1238183,1506060,1068561
172112,118,1238183,1506061,1068561
172123,86,1036242,1506337,1250788
172146,4,1203064,1506410,1068648
172150,121,1158597,1506338,1250788
172152,130,1238183,1506062,1068561
172227,3,1100551,172232,1068652
172242,148,1097039,1506063,1068561
172253,4,1068661,1506436,1068657
172307,167,1097039,1506064,1068561
172328,4,1196782,1506481,1068672
172366,304,1029817,1506339,1250788
172374,197,1097039,1506065,1068561
172405,338,1029817,1506340,1250788
172409,216,1097039,1506066,1068561
172447,377,1158597,1506341,1250788
