1065617,3415152,1006312,1019147,1006338,2285696,1
1065619,3415454,3415455,1010653,1006312,3415456,3
1065623,3415457,3415458,1010653,2335379,3415459,2
1065626,3415460,3415461,1010653,2335379,3415462,2
1065629,2279192,3415464,1010656,2335379,3415465,4
1065634,2279192,3415466,1010657,2335379,3415467,2
1065637,3415468,3415469,1010625,2335379,3415470,4
1065642,3395587,1015341,1010657,1006318,3415471,1
1065644,2279192,1006338,1010658,2335379,2280293,1
1065646,2279192,3415472,1010658,2335379,3415473,2
1065649,3395494,3395495,1010659,1008424,3409120,7
1065657,3415475,1006422,1019154,1019154,3415476,1
1065659,3399534,1006421,1019154,1019154,3415477,1
1065661,3405385,1006338,1019154,1019154,3415480,1
1065663,2279192,3398570,1010660,2335379,3398571,7
1065671,3405381,1006422,1019154,1019154,3415476,1
1065673,3405381,1006422,1019154,1006601,3405396,1
1065675,3394791,3394805,1010660,1010326,3413102,2
1065678,3405385,1006338,1019154,1006601,3405398,1
1065680,2279192,3395937,1010662,2335379,2520680,2
1065683,3394822,1006312,1010660,1010326,3413108,1
1065685,3395149,1015986,1010662,2335379,3395150,1
1065687,3394822,3394805,1010660,1010326,3413102,2
1065690,2279192,3413095,1010663,2335379,3413096,2
1065693,3394791,3394805,1010660,1010687,3394832,2
1065696,3415481,3415482,1010663,1006750,3415483,3
1065700,2279192,1018770,1010665,2335379,3401287,1
1065702,3046131,1006422,1010665,2335379,3394809,1
1065704,2369412,1006312,1010665,2335379,2291882,1
1065706,3399701,1006312,1018747,2335379,2291882,1
1065708,3399701,3394980,1018747,2335379,3396719,3
1065712,3399701,3394985,1018747,2335379,3399041,4
1065717,3399702,1006402,1018747,2335379,2359118,1
1065719,3399702,3399703,1018747,2335379,3399704,2
1065722,3399702,3399707,1018747,2335379,3399708,4
1065727,3098505,1006422,1018747,2335379,3394809,1
1065729,3394787,3398580,1010667,2335379,3398581,2
1065732,3415485,1006312,1010625,2335379,2291882,1
1065734,3415486,3415482,1010663,1006760,3415487,3
1065738,2279192,3415488,1010668,2335379,3415489,2
1065741,2373691,1006318,1010668,2335379,3395064,1
1065743,3405221,1008155,1010668,1006402,3405220,1
1065745,3415490,1006312,1010655,1006369,3402587,1
1065747,2279192,3415491,1010670,2335379,3415492,4
1065752,3415493,1006402,1010625,1006402,2340334,1
1065754,2279192,3394985,1010670,2335379,3399041,4
1065759,2279192,3397362,1010670,2335379,3397363,4
1065764,3395430,1006937,1010670,2335379,3405863,1
1065766,3395434,1006937,1010670,2335379,3405863,1
1065768,3415494,1008056,1010670,2335379,3409710,1
1065770,3415496,1006312,1010670,1008056,3415497,1
1065772,3415498,3395427,1010625,1006402,2374731,2
1065775,2373691,1006318,1010670,2335379,3395064,1
1065777,3415499,1006312,1010625,2335379,2291882,1
1065779,2287472,1006342,1010672,1018147,3415500,1
1065781,3415502,3394818,1010625,2335379,3394819,2
1065784,2279192,1006338,1007079,2335379,2280293,1
1065786,3415504,3412654,1010672,1018147,3415505,2
1065789,3415508,1006312,1010625,2335379,2291882,1
1065791,2279192,3415511,1010673,2335379,3415512,2
1065794,3415513,3415514,1010673,1006402,3415515,2
1065797,2279192,3415516,1010674,2335379,3415517,2
1065800,2279192,3415518,1010675,2335379,3415519,2
1065803,3046131,1006422,1010675,2335379,3394809,1
1065805,2279192,1015852,1010674,2335379,3412494,1
1065807,2369412,1006318,1010675,2335379,3395064,1
1065809,2279192,3394985,1010676,2335379,3399041,4
1065814,2279192,1013883,1010676,2335379,3401333,1
1065816,2292993,1006338,1006817,1006817,3415521,1
1065818,2320069,3396879,1010672,1006318,3396880,3
1065822,2279192,3415524,1006817,2335379,3415525,5
1065828,3415526,1006312,1006817,1006817,3415527,1
1065830,2279192,1006788,1010681,2335379,3395966,1
1065832,3403151,3402559,1010674,1006312,3415528,4
1065837,3415529,1007473,1006817,1006817,3415530,1
1065839,3057254,3395657,1394422,2335379,2320341,2
1065842,3093623,3415531,1394422,2335379,3415532,2
1065845,2283979,3395481,1010674,1006312,3395850,3
1065849,2320069,1006342,1010672,1006318,2320071,1
1065851,2372817,1006623,1006817,1006817,3415533,1
1065853,2482700,3415534,1010672,1006318,3415535,4
1065858,3415536,3415537,1010672,1006995,3415538,2
1065861,3073729,3415539,1006511,1006402,3415540,2
1065864,3415541,1006342,1010672,1006707,3412075,1
1065866,3415542,1006398,1006511,1006398,3401162,1
1065868,2279192,1019091,1010682,2335379,3394941,1
1065870,3070848,1006342,1010672,1006707,3412075,1
1065872,3415543,1006342,1010672,1006707,3412075,1
1065874,3399814,1019158,1006511,2335379,3415544,1
1065876,2279192,3402985,1010684,2335379,3402986,2
1065879,2533981,3402989,1010684,2335379,3402990,6
1065886,3402994,3402995,1010684,1013883,3402996,2
1065889,3415545,1006342,1010672,1006707,3412075,1
1065891,2279192,1006422,1010685,2335379,3394809,1
1065893,3408496,1006342,1010672,1008233,3401867,1
1065895,2373691,1006318,1018844,2335379,3395064,1
1065897,3415546,3409577,1010672,1008233,3415547,2
1065900,3091668,3403847,1018844,2335379,3403848,2
1065903,3403841,1006338,1018844,2335379,2280293,1
1065905,2428373,1006509,1018844,2335379,3400522,1
1065907,2279192,3415548,1010686,2335379,3415549,2
1065910,3415550,3409577,1010672,1008233,3415547,2
1065913,3400526,1006509,1018844,2335379,3400522,1
1065915,2279192,3415551,1010326,2335379,3415552,7
1065923,3415553,3415554,1010672,1006707,3415555,2
1065926,2279192,3414275,1010326,2335379,3414276,5
1065932,2277082,1006772,1010672,1006707,3409013,1
1065934,2279192,1011265,1010688,2335379,3415556,1
1065936,2279192,3415557,1010326,2335379,3415558,4
1065941,2277124,1006772,1010672,1006707,3409013,1
1065943,2298047,1006312,1010326,1010326,3413108,1
1065945,3415559,3415560,1010672,1006707,3415561,2
1065948,2279192,1009872,1010690,2335379,3397782,1
1065950,2489459,3395170,1010326,1010326,3415562,3
1065954,3415563,3415560,1010672,1006707,3415561,2
1065957,3415564,1006312,1010690,1006312,2303343,1
1065959,2489459,1006311,1010326,1010326,3415565,1
1065961,3415566,1006312,1010690,1006312,2303343,1
1065963,3394791,3394805,1010326,1010326,3413102,2
1065966,3050795,1006312,1010690,1006312,2303343,1
1065968,3394822,1006312,1010326,1010326,3413108,1
1065970,2277735,1006312,1010326,1006312,2303343,1
1065972,3394822,3394805,1010326,1010326,3413102,2
1065975,2277735,3395170,1010326,1010326,3415562,3
1065979,3050795,3394805,1010690,1006312,2309979,2
1065982,3415567,1006772,1010672,1006707,3409013,1
1065984,2279192,1014124,1010692,2335379,3415568,1
1065986,3415569,3415570,1010672,1006707,3415571,2
1065989,2277735,1006311,1010326,1010326,3415565,1
1065991,3089859,1007621,1010692,1007621,3415574,1
1065993,2277735,3415575,1010326,1010326,3415576,4
1065998,2279192,1015814,1006652,2335379,3404990,1
1066000,3415577,3415570,1010672,2335379,3415578,2
1066003,2279192,1006338,1006652,2335379,2280293,1
1066005,2277735,3407437,1010326,1010326,3415579,2
1066008,3405250,3415575,1010326,1010326,3415576,4
1066011,3415580,1006652,1006652,2335379,3415581,1
1066015,3415582,3415583,1010672,1006707,3415584,3
1066019,3396332,1006652,1006652,1006652,3415587,1
1066021,2292993,1006338,1006314,1006314,3415588,1
1066023,2279192,3415589,1006314,2335379,3415590,6
1066030,2279192,3415591,1006314,2335379,3415592,7
1066038,3395888,1006312,1006652,1006652,3399465,1
1066040,3394822,1010326,1010326,1010326,3415593,1
1066042,3395241,1006383,1006314,1006338,3395884,1
1066044,3394822,3415596,1010326,1010326,3415597,4
1066049,3415598,3415596,1010326,2335379,3415599,4
1066054,3415600,1006422,1006314,1006422,3395871,1
1066056,3394822,3395170,1010326,1010326,3415562,3
1066060,3415601,1006422,1006314,1006312,2374750,1
1066062,3415386,1018732,1006314,1006402,3415387,1
1066064,2278892,3415602,1006652,1006338,3415603,2
1066067,3394822,1006311,1010326,1010326,3415565,1
1066069,3394822,3415575,1010326,1010326,3415576,4
1066074,3415388,1018732,1006314,1016429,3415389,1
1066076,3415390,1018732,1006314,1006422,3415391,1
1066078,3394822,3407437,1010326,1010326,3415579,2
1066081,3398771,3415392,1006314,1018945,3415393,2
1066084,3415604,3415575,1010326,1010326,3415576,4
1066089,2319460,1006312,1010326,1010326,3413108,1
1066091,3415607,3401943,1010672,1006312,3408926,2
1066094,2544385,1006312,1010326,1010326,3413108,1
1066096,3415608,3415609,1010672,1006402,3415610,3
1066100,2278892,3415611,1006652,1006338,3415612,3
1066104,2278900,1006318,1010326,1006402,2320668,1
1066106,2322319,3408224,1010672,1006707,3415613,2
1066109,2400218,1010326,1010326,1006312,3415614,1
1066111,2278892,3415615,1006652,1006338,3415616,2
1066114,2320395,3394805,1010326,1006312,2309979,2
1066117,3395364,1010326,1010326,1006312,3415614,1
1066119,3394791,3394805,1010326,1010687,3394832,2
1066122,2277043,1006342,1010672,1006707,3412075,1
1066124,2544385,1006312,1010326,1010687,3414305,1
1066126,2319460,1006312,1010326,1010687,3414305,1
1066128,2400218,1006318,1010326,1006312,3394860,1
1066130,2277036,1006342,1010672,1006707,3412075,1
1066132,2279192,3415617,1010694,2335379,3415618,8
1066141,2279192,3415619,1010694,2335379,3415620,8
1066150,2400218,1010694,1010694,1006312,3415621,1
1066152,3415622,1006342,1010672,1006707,3412075,1
1066154,2279192,3415623,1010695,2335379,3415624,5
1066160,2493861,1006772,1010672,1006707,3409013,1
1066162,3415625,3394879,1010694,1006312,3398587,2
1066165,3397719,1006470,1010695,1010695,3415626,1
1066167,2400218,1006318,1010694,1006312,3394860,1
1066169,3415627,1006342,1010672,1006707,3412075,1
1066171,2277735,1006312,1010695,1006312,2303343,1
1066173,3397722,1006312,1010695,1006312,2303343,1
1066175,3400802,1006338,1019524,2335379,2280293,1
1066177,3397724,1006312,1010695,1006312,2303343,1
1066179,2277036,3415628,1010672,1006707,3415629,2
1066182,3403226,1006521,1018829,1019764,3403227,1
1066184,3415631,1018829,1018829,1018829,3415632,1
1066186,3097254,1018798,1018829,1018829,3415633,1
1066188,3415634,1006342,1010672,1006707,3412075,1
1066190,2279192,3395165,1010698,2335379,3395166,2
1066193,3415635,1018685,1018829,1018829,3415636,1
1066195,3415635,1007679,1018829,1018829,3415637,1
1066197,3415638,3415639,1010672,1006707,3415640,3
1066201,3415642,3415643,1010672,1006707,3415644,3
1066205,3395888,3415645,1018829,1018829,3415646,2
1066208,2279192,1006315,1009188,2335379,3395477,1
1066210,2279192,3399323,1009188,2335379,3399324,2
1066213,3415647,1007679,1018829,1018829,3415637,1
1066215,3415647,1018147,1018829,1018829,3415648,1
1066217,2279192,1006373,1010699,2335379,3395854,1
1066219,3415649,3415650,1010672,1011678,3415651,4
1066224,3408275,1013537,1010702,1010702,3412010,1
1066226,3415652,3412066,1010672,1006341,3415653,3
1066230,3408275,1010125,1010702,1010702,3415654,1
1066232,3395888,3415655,1010702,1010702,3415656,3
1066236,3415657,3415658,1010672,1006707,3415659,3
1066240,3395888,3415660,1010702,1010702,3415661,2
1066243,3415662,3415663,1010672,1006707,3415664,3
1066247,3395888,3415665,1010702,1010702,3415666,8
1066256,3415667,3415668,1010702,1010702,3415669,3
1066260,3415671,3415672,1010672,1006312,3415673,3
1066264,3415657,3415663,1010672,1006707,3415664,3
1066268,3411884,3410492,1010702,1010702,3410493,2
1066271,3415657,3415675,1010672,1006707,3415676,3
1066275,3411884,3415677,1010702,1010702,3415678,3
1066279,3415657,3415679,1010672,1006707,3415680,4
1066284,3415681,3415682,1010672,1006707,3415683,5
1066290,3074746,3415686,1010702,1010702,3415687,3
1066294,3415690,1011760,1010703,2335379,3415691,1
1066296,3405235,1006312,1010703,2335379,2291882,1
1066298,3415692,3415677,1010702,1010702,3415678,3
1066302,2279192,3415695,1010705,2335379,3415696,2
1066305,2279192,1018712,1010704,2335379,3398838,1
1066307,3396949,1006312,1010704,1006320,3394858,1
1066309,3396990,3394805,1010704,1007473,3396991,2
1066312,3415698,3415699,1010707,1006315,3415700,2
1066315,2279192,1012815,1010706,2335379,3415701,1
1066317,3415681,3415702,1010672,1006707,3415703,4
1066322,2279192,3415704,1010708,2335379,3415705,3
1066326,3415706,1006707,1010672,1006707,3413167,1
1066328,3403974,1006337,1010708,2335379,3398475,1
1066330,3415708,3415677,1010702,1010702,3415678,3
1066334,3405452,3415709,1010708,1006402,3415710,2
1066337,3415711,3415712,1010672,1006707,3415713,3
1066341,2372817,1018732,1010702,1010702,3410491,1
1066343,2301335,1007473,1010702,1010702,3415714,1
1066345,2279192,1006338,1007057,2335379,2280293,1
1066347,2301335,3411892,1010702,1010702,3415715,2
1066350,2279192,3413364,1007057,2335379,3413365,7
1066358,3415716,3415717,1010672,1006707,3415718,3
1066362,2279192,3399186,1007057,2335379,3399187,5
1066368,2279192,3415677,1010702,2335379,3415719,3
1066372,3415720,1007013,1010702,1010702,3415721,1
1066374,3415722,1007013,1010702,1010702,3415721,1
1066376,2279192,3396273,1007057,2335379,3407979,4
1066381,3415723,1007011,1010702,1010702,3415724,1
1066383,2279192,3395881,1007057,2335379,3395882,3
1066387,3415725,3415726,1010672,1006707,3415727,3
1066391,3049905,1007125,1010702,1006402,3398751,1
1066393,2279192,3395096,1007057,2335379,2280322,2
1066396,3049905,1019546,1010702,1006402,3407692,1
1066398,3415728,3395096,1007057,1006402,3398607,2
1066401,2426839,1007125,1010702,1016429,3398754,1
1066403,3089519,1006344,1010710,1006344,2277584,1
1066405,3074746,1006338,1007057,1007057,3415729,1
1066407,2277735,1007125,1010702,1006312,3398759,1
1066409,3415731,3415712,1010672,2335379,3415732,3
1066413,2419713,1007057,1007057,1007057,3415733,1
1066415,3415734,3415726,1010672,2335379,3415735,3
1066419,2277412,1007125,1010702,1006422,3398761,1
1066421,2419713,1006338,1007057,1007057,3415729,1
1066423,3415736,1007057,1007057,1007057,3415733,1
1066425,3415738,3415726,1010672,1006707,3415727,3
1066429,3415742,3415726,1010672,1006772,3415743,3
1066433,3415745,1013537,1010702,1010702,3412010,1
1066435,2279192,3395165,1010711,2335379,3395166,2
1066438,3415749,1013537,1010702,1010702,3412010,1
1066440,3415754,3415755,1010672,1006707,3415756,2
1066443,2278900,1006318,1007057,1006402,2320668,1
1066445,3395395,1006338,1010711,1011848,3415763,1
1066447,3415764,3415765,1010672,2335379,3415766,2
1066450,2411138,1018733,1010702,1010702,3415767,1
1066452,3415768,1006338,1010711,1011848,3415763,1
1066454,3415769,3415755,1010672,1006707,3415756,2
1066457,3415770,1006338,1010711,1006312,2400220,1
1066459,2279192,1006312,1010712,2335379,2291882,1
1066461,3415771,3415755,1010672,1006707,3415756,2
1066464,2400218,1007057,1007057,1006312,3415772,1
1066466,2279192,3394805,1010712,2335379,2544907,2
1066469,2411138,3407695,1010702,1010702,3415773,2
1066472,3415771,3415726,1010672,1006707,3415727,3
1066476,2279192,3414456,1010712,2335379,3415774,2
1066479,2279192,3406578,1010712,2335379,3406579,3
1066483,2279192,3415775,1010712,2335379,3415776,2
1066486,3411949,1006312,1010702,1010702,3415777,1
1066488,2279192,3415778,1010712,2335379,3415779,3
1066492,3411951,1006312,1010702,1010702,3415777,1
1066494,3415780,3415781,1010672,1006342,3415782,3
1066498,3411952,1006312,1010702,1010702,3415777,1
1066500,3395836,1006312,1010712,1006343,3406512,1
1066502,3411953,1006312,1010702,1010702,3415777,1
1066504,3409675,1006312,1010712,1006312,2303343,1
1066506,3409675,3394805,1010712,1006312,2309979,2
1066509,3411955,1006312,1010702,1010702,3415777,1
1066511,3409676,3394805,1010712,2335379,2544907,2
1066514,3409676,3394980,1010712,2335379,3396719,3
1066518,3411956,1006312,1010702,1010702,3415777,1
1066520,3415784,1006312,1010712,1006347,3394881,1
1066522,3415785,3415786,1010672,1006707,3415787,4
1066527,3415784,3394805,1010712,1006347,3402801,2
1066530,3411960,1006312,1010702,1010702,3415777,1
1066532,3415788,3394824,1010712,2335379,3394883,2
1066535,3415788,3415790,1010712,2335379,3415791,3
1066538,3411961,1006312,1010702,1010702,3415777,1
1066541,3415792,3415786,1010672,1006707,3415787,4
1066546,3415793,1006312,1010712,1006344,3394886,1
1066548,3411962,1019546,1010702,1010702,3415794,1
1066550,3415793,3394805,1010712,1006344,3415795,2
1066553,3415796,3415797,1010672,1006707,3415798,5
1066559,3415799,3394889,1010712,2335379,3394890,2
1066562,3415799,3415800,1010712,2335379,3415801,3
1066566,3398763,1019480,1010702,1010702,3415802,1
1066568,2279192,1008878,1010713,2335379,3397523,1
1066570,2278764,3396669,1010713,2335379,2354515,3
1066574,2278764,1006312,1010713,2335379,2291882,1
1066576,3398763,3407698,1010702,1010702,3415803,2
1066579,2278764,3395436,1010713,2335379,3395675,3
1066583,3408366,1006422,1010702,1010702,3415804,1
1066585,3396857,1010942,1007163,2335379,3396848,1
1066587,3396858,1010942,1007163,2335379,3396848,1
1066589,3408368,1006422,1010702,1010702,3415804,1
1066591,3415805,3415806,1010672,1006342,3415807,5
1066597,3408369,1006422,1010702,1010702,3415804,1
1066599,3395766,3395184,1010715,1006315,3395767,2
1066602,3408370,1006422,1010702,1010702,3415804,1
1066604,3411973,1006422,1010702,1010702,3415804,1
1066606,2371748,1014417,1007057,2335379,2502807,1
1066608,3411974,1006422,1010702,1010702,3415804,1
1066610,2371754,1013788,1007057,2335379,2502841,1
1066612,3411976,1006422,1010702,1010702,3415804,1
1066614,3411978,1006422,1010702,1010702,3415804,1
1066616,3415039,1006320,1007057,1006312,2374743,1
1066618,3415809,1006320,1007057,1006312,2374743,1
1066620,3398765,1019480,1010702,1010702,3415802,1
1066622,3415810,3395096,1007057,1006402,3398607,2
1066625,3415811,3395096,1007057,1006402,3398607,2
1066628,3047372,3395106,1007057,1006312,3401411,2
1066631,3415812,3415813,1010672,1006707,3415814,3
1066635,3398765,3407698,1010702,1010702,3415803,2
1066638,3415815,3395106,1007057,1006312,3401411,2
1066641,3415816,3395106,1007057,1006312,3401411,2
1066644,3408375,1006422,1010702,1010702,3415804,1
1066646,2320395,3395096,1007057,1006312,3400230,2
1066649,3415817,3397319,1007057,1006312,3415818,3
1066653,3408376,1006422,1010702,1010702,3415804,1
1066655,3415819,3395096,1007057,1006312,3400230,2
1066658,3415820,3399565,1010672,1008390,3415821,3
1066662,3403258,3395881,1007057,2335379,3395882,3
1066666,3415822,3415823,1007057,2335379,3415824,5
1066672,3408377,1006422,1010702,1010702,3415804,1
1066674,3415825,3415826,1010672,1006707,3415827,3
1066678,3408381,1006422,1010702,1010702,3415804,1
1066680,3411991,1006422,1010702,1010702,3415804,1
1066682,3411992,1006422,1010702,1010702,3415804,1
1066684,3411994,1006422,1010702,1010702,3415804,1
1066686,3411996,1006422,1010702,1010702,3415804,1
1066688,3415828,3415829,1007057,2335379,3415830,8
1066697,2306862,1007129,1010702,1006318,3398769,1
1066699,2537319,3397162,1010672,1006707,3415831,2
1066702,3407703,3407704,1010702,1006422,3407705,2
1066705,2277531,1007082,1010672,1006707,3415832,1
1066707,3415833,3407341,1007057,2335379,3407342,2
1066710,2372828,1010870,1010702,1006338,3411830,1
1066712,2278892,3415834,1007057,1006338,3415835,9
1066722,2278900,1006318,1010702,1006402,2320668,1
1066724,3415837,3397319,1007057,1006338,3415838,3
1066728,2419713,3415839,1007057,1007057,3415840,2
1066731,2279192,1010717,1010717,2335379,3415841,1
1066733,2279192,3415842,1010717,2335379,3415843,4
1066738,3395784,1007057,1007057,1007057,3415733,1
1066740,3405801,3415844,1010717,1006493,3415845,2
1066743,3415736,3415839,1007057,1007057,3415840,2
1066746,3405801,3415846,1010717,1006493,3415847,4
1066751,2371754,1013788,1010702,2335379,2502841,1
1066753,3408397,1018908,1010702,2335379,3408398,1
1066755,3408401,1019563,1010702,1010702,3415848,1
1066757,3415849,1006338,1007057,1006312,2400220,1
1066759,3398765,3407698,1010702,1018945,3407699,2
1066762,3415850,3415844,1010717,1006493,3415845,2
1066765,3398765,1019480,1010702,1018945,3407697,1
1066767,3398763,3407698,1010702,1018945,3407699,2
1066770,3398763,1019480,1010702,1018945,3407697,1
1066772,3415850,3415846,1010717,1006493,3415847,4
1066777,2411138,3407695,1010702,1018945,3407696,2
1066780,2411138,1018733,1010702,1018945,3407693,1
1066782,3398765,3407698,1010702,1019161,3415851,2
1066785,3404130,3415852,1007057,2335379,3415853,2
1066788,3398765,1019480,1010702,1019161,3415854,1
1066790,3399399,1007519,1010717,2335379,3399400,1
1066792,3398763,3407698,1010702,1019161,3415851,2
1066795,3400547,1015827,1010717,1007519,3415855,1
1066797,3398763,1019480,1010702,1019161,3415854,1
1066799,2411138,3407695,1010702,1019161,3415856,2
1066802,3400547,3409195,1010717,1007519,3415857,3
1066806,2411138,1018733,1010702,1019161,3415858,1
1066808,3415749,1013537,1010702,1019161,3415859,1
1066810,3415745,1013537,1010702,1019161,3415859,1
1066812,3415860,3409195,1010717,1007519,3415857,3
1066816,2358954,3415852,1007057,1006312,3415862,2
1066819,3415860,1015827,1010717,1007519,3415855,1
1066821,3415863,3415852,1007057,2335379,3415853,2
1066824,3415865,1009766,1010717,2335379,3415866,1
1066826,3415867,1015827,1010717,1009766,3415868,1
1066828,3407094,1013883,1010717,2335379,3401333,1
1066830,3415869,3415852,1007057,2335379,3415853,2
1066833,3399163,3415870,1010717,1013883,3415871,2
1066836,3395784,1006338,1007057,1006338,2381692,1
1066838,3415872,1010617,1010717,2335379,3407593,1
1066840,3404704,1015827,1010717,1010617,3415873,1
1066842,2381984,1006402,1010717,2335379,2359118,1
1066844,2402823,3415874,1007057,1006402,3415875,3
1066848,3395789,1015827,1010717,1006402,3415876,1
1066850,3395837,1007084,1010717,2335379,3395727,1
1066852,2277735,3415877,1010717,1006318,3415878,2
1066855,3415879,3415880,1007057,2335379,3415881,2
1066858,3395888,1006338,1019164,1019164,3415882,1
1066860,3415887,3415888,1007057,2335379,3415889,3
1066864,3415886,1006422,1019164,1019100,3411233,1
1066866,3415892,3406611,1010717,1006318,3415893,2
1066869,3406951,3415894,1007057,1006338,3415895,3
1066873,3415896,3405341,1010719,1010028,3405342,4
1066878,3405348,1006501,1010719,1006501,3401724,1
1066880,3399754,3415877,1010717,1006318,3415878,2
1066883,3395084,1006338,1007057,1006338,2381692,1
1066885,2279192,1006374,1010721,2335379,3415897,1
1066887,3413282,1010717,1010717,1010717,3415898,1
1066889,2278900,1006318,1010721,1006402,2320668,1
1066891,2279192,1006311,1010722,2335379,3402395,1
1066893,2402823,3397396,1010722,1006402,3397397,3
1066897,2369412,1291329,1010723,2335379,3395238,1
1066899,3397236,1006320,1007057,1006312,2374743,1
1066901,2279192,1017088,1010724,2335379,3415900,1
1066903,3397236,3397865,1007057,1006316,3415899,2
1066906,2297903,1006312,1010724,2335379,2291882,1
1066908,3415901,1006964,1010717,2335379,3415902,1
1066910,3397236,1006338,1007057,1006338,2381692,1
1066912,3415903,1006312,1010717,1006965,3415905,1
1066914,3397236,3395937,1007057,1006338,3406795,2
1066917,2283979,3396669,1010726,1006312,3396670,3
1066921,2283979,1009658,1010726,1006312,3404015,1
1066923,2403430,1006422,1010726,1006422,3395871,1
1066925,3415906,1007082,1010672,2335379,3415907,1
1066927,3398542,1008878,1010726,1006422,3407362,1
1066929,2400218,1006318,1007057,1006312,3394860,1
1066931,3415908,3415909,1010672,2335379,3415910,3
1066935,3395888,1006521,1019167,1019167,3415911,1
1066937,3395888,1006320,1019167,1019167,3415912,1
1066939,3415913,3415914,1010672,1006438,3415915,2
1066942,2277735,1019112,1010728,1010728,3415916,1
1066944,2279192,3415917,1010729,2335379,3415918,2
1066947,3415919,3411294,1010729,2335379,3415920,2
1066950,3047350,1010728,1010728,2335379,3415921,1
1066952,3049902,3415922,1010728,1015094,3415923,7
1066960,3394923,1006316,1010729,2335379,3397240,1
1066962,3394923,3395481,1010729,2335379,3395482,3
1066966,3060282,3415924,1010729,1006644,3415925,3
1066970,3415926,3415927,1010672,1006438,3415928,5
1066976,3396010,1006312,1010728,2335379,2291882,1
1066978,3415929,3415930,1010672,2335379,3415931,2
1066981,3415932,3415933,1010728,2335379,3415934,6
1066988,3415935,3415936,1010729,1007084,3415937,2
1066991,3395092,3415938,1010729,1006402,3415939,2
1066994,2279192,3396019,1010730,2335379,3396020,4
1066999,2279192,1006338,1010732,2335379,2280293,1
1067001,3415941,3415942,1010672,2335379,3415943,3
1067005,2283104,1009339,1010732,1006402,3415944,1
1067007,3400844,1008253,1010730,2335379,3400845,1
1067009,2279192,3398570,1010735,2335379,3398571,7
1067017,2279192,3398971,1010734,2335379,3398972,3
1067021,3394791,3394805,1010735,1009508,3407343,2
1067024,3404388,1006845,1010734,2335379,3403777,1
1067026,3094338,1006312,1010735,1006422,3394877,1
1067028,2277735,1006312,1010735,1006398,3394850,1
1067030,3394822,1006398,1010735,1009508,3407351,1
1067032,3394822,3394855,1010735,1009508,3407352,2
1067035,3415949,1006338,1010727,1006338,2381692,1
1067037,3415950,1006338,1010727,1006338,2381692,1
1067039,3415951,1007089,1010727,1006338,3415952,1
1067041,3415953,3415954,1010672,2335379,3415955,4
1067046,3394791,3394805,1010735,1010687,3394832,2
1067049,3415956,1006312,1010734,1015839,3415957,1
1067051,3415958,3394805,1010734,1007086,3415959,2
1067054,2279192,3415960,1010736,2335379,3415961,2
1067057,3405221,1008155,1010736,1006402,3405220,1
1067059,3415962,3394805,1010734,1006312,2309979,2
1067062,2279192,1006422,1010737,2335379,3394809,1
1067064,3415963,3394805,1010734,1006312,2309979,2
1067067,3396286,1006312,1010737,2335379,2291882,1
1067069,3396292,1006422,1010737,2335379,3394809,1
1067071,2279192,1010581,1010727,2335379,3415964,1
1067073,3396299,1006402,1010737,2335379,2359118,1
1067075,3415965,3415966,1010727,1006756,3415967,3
1067079,2279192,3396635,1010738,2335379,3396636,2
1067082,3396306,1006422,1010737,2335379,3394809,1
1067084,3406489,3406490,1010738,2335379,3406491,10
1067095,3396308,1006422,1010737,2335379,3394809,1
1067097,3415968,3415930,1010672,1006438,3415969,2
1067100,3396408,1006312,1010737,2335379,2291882,1
1067102,3415970,1006438,1010672,1006438,3408688,1
1067104,3396411,1006312,1010737,2335379,2291882,1
1067106,3404136,1006312,1010737,2335379,2291882,1
1067108,3404139,1006312,1010737,2335379,2291882,1
1067110,3415971,3415813,1010672,1006707,3415814,3
1067114,3415973,1006312,1010737,2335379,2291882,1
1067116,2279192,3395096,1010739,2335379,2280322,2
1067119,3415974,3415813,1010672,1006707,3415814,3
1067123,3415976,3415813,1010672,2335379,3415977,3
1067127,2324232,3410475,1010739,1015836,3415978,4
1067132,2324232,3394980,1010739,1015836,3415979,3
1067136,3410478,3410479,1010739,1015836,3415980,3
1067140,3410478,3394805,1010739,1015836,3415981,2
1067143,3410482,1006422,1010739,1015836,3415982,1
1067145,3410494,1013537,1010739,1015836,3415984,1
1067147,2279192,1006501,1010740,2335379,3394940,1
1067149,3410494,1010125,1010739,1015836,3415985,1
1067151,3415986,3415813,1010672,1006707,3415814,3
1067155,2402823,3397396,1010741,1006402,3397397,3
1067159,2324232,1018732,1010739,1015836,3415987,1
1067161,3415986,3415988,1010672,1006707,3415989,4
1067166,2279192,3415990,1010742,2335379,3415991,2
1067169,2335779,1018732,1010739,1019336,3410530,1
1067171,3395202,1006346,1010742,1006312,3395203,1
1067173,3395202,1006343,1010742,1006312,3395218,1
1067175,2279192,1010080,1010743,2335379,3397878,1
1067177,3410490,1018732,1010739,1019161,3410529,1
1067179,3415992,3415988,1010672,2335379,3415993,4
1067184,3405560,3405561,1010743,2335379,3405562,2
1067187,3415994,1006438,1010727,2335379,3397175,1
1067189,3405563,1006501,1010743,2335379,3394940,1
1067191,3405542,1008585,1010743,1006458,3405543,1
1067193,3410490,3410492,1010739,1019161,3410527,2
1067196,3405545,1008585,1010743,1006458,3405543,1
